,gene_name,entrez_id
1257,CARS2,79587
1258,ASB15,142685
1259,LAG3,3902
1260,LONP1,9361
1261,C1orf226,400793
1262,MYADML2,255275
1263,LIPM,340654
1264,ZDHHC16,84287
1265,NUP210,23225
1266,GSTA3,2940
1267,FTCD,10841
1268,AP1G2,8906
1269,SCN1B,6324
1270,ASCC2,84164
1271,TCEAL3,85012
1272,PARVA,55742
1273,ELP2,55250
1274,ZNF700,90592
1275,MSANTD2,79684
1276,MICB,4277
1277,ALKAL1,389658
1278,IL21,59067
1279,SH3BGR,6450
1280,RAB2B,84932
1281,C12orf66,144577
1282,PRPS1L1,221823
1283,ABHD5,51099
1284,SYPL1,6856
1285,EEF1AKMT4-ECE2,110599583
1286,UBTD1,80019
1287,HCLS1,3059
1288,GNA14,9630
1289,POC1A,25886
1290,RPL37,6167
1291,TRIM5,85363
1292,RHOJ,57381
1293,CIDEA,1149
1294,LRRD1,401387
1295,TXNIP,10628
1296,CHML,1122
1297,ZNF121,7675
1298,PPP1R14A,94274
1299,PLAUR,5329
1300,C4orf33,132321
1301,SEMA4B,10509
1302,CANX,821
1303,PCNT,5116
1304,DLL1,28514
1305,IL20RB,53833
1306,TMEM239,100288797
1307,INO80D,54891
1308,TIAL1,7073
1309,OR51B6,390058
1310,POLR2L,5441
1311,ITGA3,3675
1312,HTR3C,170572
1313,SLC25A5,292
1314,CFP,5199
1315,KDM4B,23030
1316,GNAS,2778
1317,RBM14,10432
1318,NSRP1,84081
1319,GNPDA2,132789
1320,CCL26,10344
1321,SEMA7A,8482
1322,ELL,8178
1323,PDGFRL,5157
1324,MRPL15,29088
1325,CABLES1,91768
1326,IGSF9,57549
1327,TUSC1,286319
1328,ARHGEF25,115557
1329,SERPINB11,89778
1330,OR4C5,79346
1331,NCAPD2,9918
1332,HCST,10870
1333,STON1-GTF2A1L,286749
1334,RNF225,646862
1335,THRAP3,9967
1336,SULF2,55959
1337,PLCB2,5330
1338,OR4K14,122740
1339,CEP85L,387119
1340,TNRC6B,23112
1341,UBD,10537
1342,CACNB1,782
1343,PIDD1,55367
1344,NUDT22,84304
1345,STARD13,90627
1346,PLET1,349633
1347,UACA,55075
1348,TMEM151B,441151
1349,EZH2,2146
1350,ZC3H7B,23264
1351,SCNN1D,6339
1352,KIF27,55582
1353,FAM214A,56204
1354,CD74,972
1355,UBA52,7311
1356,C17orf100,388327
1357,KAT2A,2648
1358,TPRN,286262
1359,LCE2B,26239
1360,TAS2R46,259292
1361,TANGO6,79613
1362,PCMT1,5110
1363,IGSF6,10261
1364,HGSNAT,138050
1365,TMEM262,100130348
1366,MMP27,64066
1367,PPP1CC,5501
1368,SCG3,29106
1369,FAM25A,643161
1370,FLYWCH1,84256
1371,SLFN12,55106
1372,FPR1,2357
1373,DNAJC19,131118
1374,TMX2,51075
1375,UHRF1BP1,54887
1376,COL9A1,1297
1377,ABCB5,340273
1378,RLN3,117579
1379,PCDHA2,56146
1380,AK9,221264
1381,OLFM2,93145
1382,IL18,3606
1383,USP2,9099
1384,PFAS,5198
1385,PSMA8,143471
1386,SCRN3,79634
1387,EPB41L1,2036
1388,OR5T1,390155
1389,TTC13,79573
1390,REV1,51455
1391,FPGT-TNNI3K,100526835
1392,LPCAT1,79888
1393,TMEM51,55092
1394,TMEM170B,100113407
1395,CASKIN1,57524
1396,ECT2,1894
1397,FHDC1,85462
1398,GABRQ,55879
1399,NBN,4683
1400,CCDC144A,9720
1401,PLK5,126520
1402,AMMECR1L,83607
1403,BRK1,55845
1404,SRGAP3,9901
1405,VPS26C,10311
1406,NAPSA,9476
1407,ICMT,23463
1408,PNOC,5368
1409,SCN10A,6336
1410,ATP6V0A2,23545
1411,C20orf194,25943
1412,HSD17B2,3294
1413,TFDP1,7027
1414,NAT16,375607
1415,GOLGA6A,342096
1416,ALKBH8,91801
1417,XPO6,23214
1418,CASP14,23581
1419,RPIA,22934
1420,LARP7,51574
1421,KIAA0408,9729
1422,ENOSF1,55556
1423,DAZ1,1617
1424,PGS1,9489
1425,HCK,3055
1426,PRSS33,260429
1427,NEK10,152110
1428,RASL11B,65997
1429,TDRD6,221400
1430,CA11,770
1431,TSR3,115939
1432,SLC19A1,6573
1433,OR9Q1,219956
1434,CD3G,917
1435,VWA1,64856
1436,OR5AU1,390445
1437,SMAD6,4091
1438,SEC16A,9919
1439,TLR8,51311
1440,HOXB13,10481
1441,COL20A1,57642
1442,TTC38,55020
1443,FOXI1,2299
1444,L1CAM,3897
1445,FAM110C,642273
1446,RDM1,201299
1447,CD160,11126
1448,LPAR3,23566
1449,TYROBP,7305
1450,GPR148,344561
1451,ESF1,51575
1452,MCCC1,56922
1453,KRT18,3875
1454,SLC25A14,9016
1455,PRDM16,63976
1456,MMP12,4321
1457,CDH5,1003
1458,RAPGEFL1,51195
1459,PRSS22,64063
1460,NEUROG3,50674
1461,TLE3,7090
1462,DCAF13,25879
1463,E2F6,1876
1464,WDR89,112840
1465,ILVBL,10994
1466,MED13L,23389
1467,SH3YL1,26751
1468,ERLIN1,10613
1469,SH3D21,79729
1470,GLB1L2,89944
1471,TEKT1,83659
1472,NR2C2AP,126382
1473,WDR87,83889
1474,SIRPG,55423
1475,TOP3B,8940
1476,EFCAB9,285588
1477,PEX3,8504
1478,PTBP1,5725
1479,NRXN1,9378
1480,EDRF1,26098
1481,FBXO39,162517
1482,SLC2A4,6517
1483,MYH2,4620
1484,COPS9,150678
1485,USP18,11274
1486,SEC31A,22872
1487,INPP1,3628
1488,EPHA2,1969
1489,PRPSAP2,5636
1490,RAB4A,5867
1491,CACNA1E,777
1492,COX20,116228
1493,VLDLR,7436
1494,SOX15,6665
1495,ZNF471,57573
1496,EXOSC7,23016
1497,TSPYL6,388951
1498,ACAD9,28976
1499,EIF2S3,1968
1500,IFITM5,387733
1501,NRG4,145957
1502,ACTN2,88
1503,GPR62,118442
1504,GPR174,84636
1505,SPANXN1,494118
1506,UBE2V2,7336
1507,CEACAM4,1089
1508,SPEF1,25876
1509,RIPK2,8767
1510,SREK1,140890
1511,CRYBB1,1414
1512,PDCD4,27250
1513,ATG13,9776
1514,OR5M11,219487
1515,FADS3,3995
1516,HAPLN3,145864
1517,RASD2,23551
1518,RBM45,129831
1519,ARHGEF10,9639
1520,SMARCA2,6595
1521,GNG13,51764
1522,NDUFC2-KCTD14,100532726
1523,OLIG2,10215
1524,SPARC,6678
1525,HAUS2,55142
1526,ARHGAP28,79822
1527,CARMIL3,90668
1528,GDF7,151449
1529,TNF,7124
1530,KCTD11,147040
1531,PTGS2,5743
1532,PPIP5K2,23262
1533,LGALS4,3960
1534,STARD3NL,83930
1535,ADGRF3,165082
1536,RIPPLY3,53820
1537,RCAN2,10231
1538,ZNF398,57541
1539,BRINP3,339479
1540,LLGL2,3993
1541,STX16,8675
1542,MED31,51003
1543,MTF2,22823
1544,NAGS,162417
1545,AQP1,358
1546,ERAS,3266
1547,ABCA8,10351
1548,TRIM32,22954
1549,FBLN5,10516
1550,PFN2,5217
1551,HS3ST3A1,9955
1552,MYO10,4651
1553,MYBBP1A,10514
1554,ANKRD26,22852
1555,TMEM185B,79134
1556,OR5D14,219436
1557,ITPRIP,85450
1558,LIN7C,55327
1559,ZNF816,125893
1560,BTBD3,22903
1561,CPA4,51200
1562,AP3M1,26985
1563,RARS2,57038
1564,CA4,762
1565,LAMTOR1,55004
1566,DNALI1,7802
1567,PSAP,5660
1568,NHLRC1,378884
1569,GPR6,2830
1570,HERPUD2,64224
1571,ODR4,54953
1572,CLPS,1208
1573,CALU,813
1574,INTS12,57117
1575,CDH24,64403
1576,USP42,84132
1577,CGGBP1,8545
1578,SIGLEC10,89790
1579,NFKB1,4790
1580,LRRC26,389816
1581,TUBB1,81027
1582,MAPKAPK5,8550
1583,TXNDC9,10190
1584,GGCT,79017
1585,MGARP,84709
1586,CPTP,80772
1587,C5orf38,153571
1588,ESM1,11082
1589,NRROS,375387
1590,BDKRB1,623
1591,DHX34,9704
1592,NCF1,653361
1593,RNF135,84282
1594,XKR4,114786
1595,EGLN2,112398
1596,PUSL1,126789
1597,SUN2,25777
1598,TRIM44,54765
1599,OR7G3,390883
1600,HLX,3142
1601,CBR1,873
1602,CPLX1,10815
1603,RPL18A,6142
1604,SPTLC1,10558
1605,ACKR2,1238
1606,HIRIP3,8479
1607,GP1BA,2811
1608,TMEM243,79161
1609,SACS,26278
1610,CCDC59,29080
1611,CORO1A,11151
1612,MYH6,4624
1613,C18orf54,162681
1614,MBOAT2,129642
1615,KCNIP3,30818
1616,LY6G6F,259215
1617,FBXW7,55294
1618,CACNA1D,776
1619,AFF4,27125
1620,MAN1A2,10905
1621,VWC2,375567
1622,DLK2,65989
1623,DENND5A,23258
1624,FAM111B,374393
1625,MYO15B,80022
1626,LIMS2,55679
1627,NOXA1,10811
1628,GPR146,115330
1629,FAM78B,149297
1630,PCDHA4,56144
1631,OR52R1,119695
1632,GDF2,2658
1633,BAHCC1,57597
1634,RRAS2,22800
1635,MED16,10025
1636,GLYATL1B,100287520
1637,GLRX2,51022
1638,PTPRC,5788
1639,ACBD7,414149
1640,FOXB1,27023
1641,CIAPIN1,57019
1642,CDC42SE1,56882
1643,APOBEC1,339
1644,ABHD8,79575
1645,TJP3,27134
1646,LRRC28,123355
1647,ARMH4,145407
1648,FAM71A,149647
1649,ANAPC10,10393
1650,TLE2,7089
1651,HAX1,10456
1652,KCNT2,343450
1653,GTF2F2,2963
1654,TBC1D22A,25771
1655,PERM1,84808
1656,SYT1,6857
1657,CT45A7,101060211
1658,MAP1S,55201
1659,UTP18,51096
1660,SLC16A14,151473
1661,KCNA10,3744
1662,CNGA1,1259
1663,CD83,9308
1664,IARS2,55699
1665,CNP,1267
1666,ZNF84,7637
1667,EXTL1,2134
1668,NSD1,64324
1669,ZNF18,7566
1670,LMO3,55885
1671,CCDC74B,91409
1672,CAPN8,388743
1673,SSBP2,23635
1674,GABRA1,2554
1675,BCL2L12,83596
1676,DPH5,51611
1677,PAX5,5079
1678,SLC25A51,92014
1679,TM9SF3,56889
1680,SLMAP,7871
1681,PHYKPL,85007
1682,KLHDC2,23588
1683,CCDC187,399693
1684,ALDH3A1,218
1685,ALKBH2,121642
1686,UQCR10,29796
1687,UBE3C,9690
1688,BANF1,8815
1689,EDN2,1907
1690,OR13C4,138804
1691,SMNDC1,10285
1692,C4orf17,84103
1693,HBA1,3039
1694,FGFRL1,53834
1695,FAM83E,54854
1696,KRTAP1-4,728255
1697,BPIFC,254240
1698,TBC1D21,161514
1699,CRYBA4,1413
1700,HNRNPA1L2,144983
1701,MAP3K6,9064
1702,PLA2R1,22925
1703,NUDT17,200035
1704,FOSB,2354
1705,OTUD3,23252
1706,USP48,84196
1707,PPP2R3A,5523
1708,EXOSC2,23404
1709,GPR132,29933
1710,SPRED1,161742
1711,ATG101,60673
1712,AMFR,267
1713,COL17A1,1308
1714,AP2A2,161
1715,CCDC153,283152
1716,ZNF354A,6940
1717,IPO13,9670
1718,CHD1,1105
1719,TH,7054
1720,ABLIM2,84448
1721,PAQR8,85315
1722,OR4D9,390199
1723,ECHS1,1892
1724,SEL1L,6400
1725,COL15A1,1306
1726,ZCCHC12,170261
1727,ZNF774,342132
1728,NEPRO,25871
1729,TTLL5,23093
1730,CASK,8573
1731,EFHC2,80258
1732,GABRA4,2557
1733,PTGIS,5740
1734,CYP3A43,64816
1735,GLRB,2743
1736,MPZ,4359
1737,ETNK1,55500
1738,ADGRB2,576
1739,MS4A1,931
1740,DEFA1B,728358
1741,IFITM10,402778
1742,NRG2,9542
1743,GLYATL3,389396
1744,TUBGCP3,10426
1745,MEP1A,4224
1746,PAK1,5058
1747,KCNE2,9992
1748,ZFAND2A,90637
1749,RBM33,155435
1750,GGTLC1,92086
1751,TEX37,200523
1752,OR52B2,255725
1753,WIPI2,26100
1754,CPA2,1358
1755,TAF1L,138474
1756,CCDC12,151903
1757,VSTM5,387804
1758,PPP3R2,5535
1759,UGT3A2,167127
1760,MEIS1,4211
1761,SEZ6L2,26470
1762,CCDC58,131076
1763,SPATA5,166378
1764,OR9A4,130075
1765,RRS1,23212
1766,ADAMTSL4,54507
1767,TSGA10,80705
1768,KRTAP13-1,140258
1769,PCED1A,64773
1770,LOXL1,4016
1771,ZFP92,139735
1772,EIF2S2,8894
1773,IQSEC1,9922
1774,TIAM1,7074
1775,AGO2,27161
1776,GSC2,2928
1777,KIF26B,55083
1778,SBNO1,55206
1779,MXRA7,439921
1780,DHX16,8449
1781,RAB1B,81876
1782,CCZ1B,221960
1783,AATK,9625
1784,HIGD2B,123346
1785,RNF24,11237
1786,CDK4,1019
1787,FAM204A,63877
1788,GPC4,2239
1789,OR52K1,390036
1790,DENR,8562
1791,FRMD5,84978
1792,LMX1A,4009
1793,GPAT2,150763
1794,ACOT9,23597
1795,PYGO1,26108
1796,FKBP4,2288
1797,ZNF430,80264
1798,MFSD10,10227
1799,NHLRC4,283948
1800,SYCE3,644186
1801,MXD4,10608
1802,ZNF598,90850
1803,PUS10,150962
1804,ZNF189,7743
1805,PRUNE1,58497
1806,ERCC3,2071
1807,SMAD5,4090
1808,SFT2D3,84826
1809,ECHDC1,55862
1810,UBXN1,51035
1811,DNAJC15,29103
1812,AP5Z1,9907
1813,DYRK3,8444
1814,RCN1,5954
1815,TNNT1,7138
1816,FMN1,342184
1817,BRD4,23476
1818,NF2,4771
1819,GCLM,2730
1820,OPN1SW,611
1821,AFF2,2334
1822,CLK1,1195
1823,ARL4C,10123
1824,ZNF71,58491
1825,CSTL1,128817
1826,ADAM17,6868
1827,ASCL3,56676
1828,TMEM38A,79041
1829,TXN2,25828
1830,TLR10,81793
1831,NBPF1,55672
1832,NEFL,4747
1833,BRICD5,283870
1834,ASB13,79754
1835,RD3L,647286
1836,SRCAP,10847
1837,ASF1B,55723
1838,NTSR2,23620
1839,FAM228A,653140
1840,GRXCR1,389207
1841,RICTOR,253260
1842,C1orf185,284546
1843,METTL21C,196541
1844,PFKFB2,5208
1845,PPIL2,23759
1846,KLHDC7B,113730
1847,DENND6B,414918
1848,PXMP4,11264
1849,RECQL4,9401
1850,NOVA1,4857
1851,STIL,6491
1852,RSF1,51773
1853,OR2H2,7932
1854,PRPF18,8559
1855,CD3EAP,10849
1856,HSD3B2,3284
1857,FASTKD2,22868
1858,CMC2,56942
1859,MTRNR2L8,100463486
1860,NLRP2,55655
1861,SF3B2,10992
1862,C5orf52,100190949
1863,MOSPD1,56180
1864,TNFRSF17,608
1865,NPIPA3,642778
1866,HNMT,3176
1867,RASSF4,83937
1868,EPS8,2059
1869,NNT,23530
1870,KCNIP2,30819
1871,ILF3,3609
1872,PLA1A,51365
1873,ARL3,403
1874,C2orf49,79074
1875,SIPA1L2,57568
1876,NME6,10201
1877,DDX28,55794
1878,DCP2,167227
1879,CLDN25,644672
1880,MELTF,4241
1881,PTGES3,10728
1882,WDR1,9948
1883,RNF175,285533
1884,ANO10,55129
1885,NPEPPS,9520
1886,CELF2,10659
1887,DEFB133,403339
1888,TWF1,5756
1889,SSBP4,170463
1890,C11orf54,28970
1891,FGF11,2256
1892,ZNF223,7766
1893,ADCY3,109
1894,TLDC2,140711
1895,MAP3K1,4214
1896,MED20,9477
1897,OR8B2,26595
1898,ADAMTS19,171019
1899,GPR88,54112
1900,MICU3,286097
1901,RPAP2,79871
1902,MYL1,4632
1903,SPATA21,374955
1904,RAB37,326624
1905,ARHGDIG,398
1906,MON1B,22879
1907,LAS1L,81887
1908,RPRD1A,55197
1909,ICAM4,3386
1910,SAMD15,161394
1911,MYOZ3,91977
1912,SPINT2,10653
1913,ESPNL,339768
1914,DYNLL1,8655
1915,CHGB,1114
1916,LRRTM2,26045
1917,COL13A1,1305
1918,QSOX1,5768
1919,CDH1,999
1920,CDC42EP4,23580
1921,NCF4,4689
1922,KIF18A,81930
1923,SS18,6760
1924,TECRL,253017
1925,CHMP1A,5119
1926,TIA1,7072
1927,FAM126B,285172
1928,RIOX2,84864
1929,SERAC1,84947
1930,FBXO10,26267
1931,DRD3,1814
1932,ANKHD1,54882
1933,ZBTB5,9925
1934,COX6A2,1339
1935,C19orf33,64073
1936,TBCE,6905
1937,METTL17,64745
1938,ATP6V1E1,529
1939,VWCE,220001
1940,TBC1D28,254272
1941,GAR1,54433
1942,GINS1,9837
1943,PAOX,196743
1944,SOCS1,8651
1945,ACO2,50
1946,PMPCB,9512
1947,ADAM32,203102
1948,APBB1IP,54518
1949,MRPL13,28998
1950,C1QTNF12,388581
1951,COL4A6,1288
1952,PROK1,84432
1953,LLPH,84298
1954,NPHS1,4868
1955,GLT1D1,144423
1956,JMJD7-PLA2G4B,8681
1957,DGKA,1606
1958,NOX5,79400
1959,KPNA7,402569
1960,RPL18,6141
1961,OR8J1,219477
1962,CHST12,55501
1963,QPCT,25797
1964,RILPL1,353116
1965,CKMT1B,1159
1966,THUMPD3,25917
1967,QDPR,5860
1968,POGZ,23126
1969,FDXACB1,91893
1970,ATP13A5,344905
1971,CYP24A1,1591
1972,PFN3,345456
1973,ANXA11,311
1974,VDAC2,7417
1975,TRIM64B,642446
1976,IQCN,80726
1977,PLEKHA8,84725
1978,PCSK5,5125
1979,MLLT11,10962
1980,TSC1,7248
1981,BCL11A,53335
1982,LDB2,9079
1983,TMED5,50999
1984,MCHR2,84539
1985,POLR3A,11128
1986,COX17,10063
1987,RTP4,64108
1988,CLIC3,9022
1989,CATSPER1,117144
1990,TRAPPC6B,122553
1991,MRFAP1L1,114932
1992,ALG12,79087
1993,BEX5,340542
1994,HIPK4,147746
1995,RPL15,6138
1996,HPF1,54969
1997,CHD6,84181
1998,SLC7A1,6541
1999,KRT14,3861
2000,ZNF157,7712
2001,CFAP36,112942
2002,G3BP2,9908
2003,SSU72,29101
2004,UBE3A,7337
2005,ZBTB18,10472
2006,MAU2,23383
2007,NOX1,27035
2008,HMX1,3166
2009,ALOX12,239
2010,ANK3,288
2011,SEC24A,10802
2012,CPEB1,64506
2013,YY1AP1,55249
2014,C1QTNF6,114904
2015,TNFAIP8,25816
2016,PNPLA3,80339
2017,ZNF416,55659
2018,TBCEL,219899
2019,ATP5MC1,516
2020,KCNMB2,10242
2021,TMPRSS15,5651
2022,WTAP,9589
2023,UPF2,26019
2024,USP17L12,100287205
2025,WDR60,55112
2026,PTGS1,5742
2027,FARSB,10056
2028,SAG,6295
2029,AHCYL1,10768
2030,KCNJ18,100134444
2031,ZNF432,9668
2032,CST9,128822
2033,P2RY6,5031
2034,CCDC102B,79839
2035,PLAC8,51316
2036,GLIPR1L2,144321
2037,MRPL46,26589
2038,CREBBP,1387
2039,ARHGDIA,396
2040,CSTF3,1479
2041,ILDR1,286676
2042,SLC9A9,285195
2043,GOLIM4,27333
2044,CCDC39,339829
2045,ARHGAP24,83478
2046,MYO7A,4647
2047,FBXO34,55030
2048,ACOT6,641372
2049,TAAR9,134860
2050,KCNQ3,3786
2051,FXYD3,5349
2052,ZNF786,136051
2053,VPS37B,79720
2054,MYD88,4615
2055,CXorf56,63932
2056,ZNF853,54753
2057,OSMR,9180
2058,INSL6,11172
2059,SCO1,6341
2060,EBAG9,9166
2061,F13B,2165
2062,BHLHE40,8553
2063,SLIT2,9353
2064,ALG9,79796
2065,BCAM,4059
2066,EIF2AK3,9451
2067,STX19,415117
2068,PTPDC1,138639
2069,IER3,8870
2070,HS3ST2,9956
2071,FLT3,2322
2072,TBC1D5,9779
2073,SPRY2,10253
2074,DCT,1638
2075,IL7,3574
2076,GTF2IRD2,84163
2077,CALHM5,254228
2078,ERCC8,1161
2079,CMC1,152100
2080,GPN1,11321
2081,C13orf42,647166
2082,TATDN2,9797
2083,SLCO5A1,81796
2084,R3HCC1L,27291
2085,PLIN5,440503
2086,HSD17B12,51144
2087,TESPA1,9840
2088,VRTN,55237
2089,FNDC9,408263
2090,SCP2,6342
2091,GADD45G,10912
2092,ZNF185,7739
2093,PRDM5,11107
2094,KEAP1,9817
2095,SUGT1,10910
2096,CLCN6,1185
2097,KCNB2,9312
2098,MTRNR2L10,100463488
2099,APOL6,80830
2100,TREM2,54209
2101,EYA1,2138
2102,ADAMTS8,11095
2103,TMEM163,81615
2104,ANKRD10,55608
2105,SPINK7,84651
2106,ACTL7A,10881
2107,ARAF,369
2108,MAD2L2,10459
2109,BATF3,55509
2110,EEPD1,80820
2111,QRICH2,84074
2112,CCNA2,890
2113,PHTF2,57157
2114,C20orf85,128602
2115,OR8D2,283160
2116,COX6B1,1340
2117,CFAP69,79846
2118,ZC2HC1A,51101
2119,TEX36,387718
2120,ELP6,54859
2121,CYFIP1,23191
2122,SHROOM4,57477
2123,UBA6,55236
2124,RNASE3,6037
2125,HGF,3082
2126,KLHL42,57542
2127,RPF1,80135
2128,CFD,1675
2129,DDI2,84301
2130,PAF1,54623
2131,ACADS,35
2132,RAB38,23682
2133,PCDHGB1,56104
2134,KRTAP10-5,386680
2135,OR5AR1,219493
2136,DTX2,113878
2137,TBX19,9095
2138,FIS1,51024
2139,C7orf33,202865
2140,ARHGAP6,395
2141,SLC38A1,81539
2142,ADCK5,203054
2143,GABRA3,2556
2144,PCSK1,5122
2145,MYNN,55892
2146,EFNB3,1949
2147,PPP1R2C,80316
2148,P4HB,5034
2149,COX18,285521
2150,DLGAP3,58512
2151,CEMP1,752014
2152,ERICH2,285141
2153,MAP3K4,4216
2154,UBQLN4,56893
2155,ZNF630,57232
2156,GPR78,27201
2157,RASSF7,8045
2158,PDGFRA,5156
2159,MTURN,222166
2160,TSPY3,728137
2161,MBLAC2,153364
2162,ZNF768,79724
2163,DSTYK,25778
2164,GBP6,163351
2165,RDH12,145226
2166,TMEM204,79652
2167,UBE2G2,7327
2168,BLOC1S5,63915
2169,GNPAT,8443
2170,HMMR,3161
2171,RAD51B,5890
2172,TMEM18,129787
2173,MMP7,4316
2174,SRPX2,27286
2175,ZBTB40,9923
2176,ZNF485,220992
2177,DEFB129,140881
2178,SLC35E4,339665
2179,MYMX,101929726
2180,TEDC1,283643
2181,ZDHHC15,158866
2182,CCDC173,129881
2183,TIPRL,261726
2184,ACVR2B,93
2185,EHD2,30846
2186,ZSCAN5C,649137
2187,IMPDH2,3615
2188,VPS37A,137492
2189,KLF2,10365
2190,TSHB,7252
2191,ALOX15,246
2192,DNAJC5G,285126
2193,WASHC5,9897
2194,BARHL2,343472
2195,BCL2L2-PABPN1,100529063
2196,NLRP13,126204
2197,RCVRN,5957
2198,MTRF1,9617
2199,STX6,10228
2200,ORAI3,93129
2201,EIF4E1B,253314
2202,PSMD10,5716
2203,SLC36A1,206358
2204,PTN,5764
2205,ARG1,383
2206,GBGT1,26301
2207,FOSL2,2355
2208,PKP1,5317
2209,PHTF1,10745
2210,LYL1,4066
2211,LIPA,3988
2212,SAMD14,201191
2213,ZNF668,79759
2214,ZCCHC2,54877
2215,SLC44A2,57153
2216,WNK2,65268
2217,AATF,26574
2218,FAM171A2,284069
2219,NPHP3,27031
2220,NDUFA5,4698
2221,CCL20,6364
2222,FEM1B,10116
2223,MFAP1,4236
2224,PHF20L1,51105
2225,DBNDD1,79007
2226,GPR50,9248
2227,TGIF2LY,90655
2228,ONECUT3,390874
2229,NTSR1,4923
2230,ANGPTL7,10218
2231,FADS6,283985
2232,CT45A10,102723631
2233,DHX15,1665
2234,DUSP19,142679
2235,TTC21B,79809
2236,KNDC1,85442
2237,PYGB,5834
2238,WRN,7486
2239,LRRN4,164312
2240,SELENOK,58515
2241,KHSRP,8570
2242,CHADL,150356
2243,SEC24D,9871
2244,CSNK1G3,1456
2245,ANKRD30B,374860
2246,CDRT1,374286
2247,IL1B,3553
2248,WNT7B,7477
2249,SH2D3C,10044
2250,TMEM35B,100506144
2251,PCDHGB4,8641
2252,BMS1,9790
2253,UBQLN3,50613
2254,ALMS1,7840
2255,GNL3,26354
2256,TMA7,51372
2257,SYT9,143425
2258,GOT1,2805
2259,SLC25A13,10165
2260,TOM1L1,10040
2261,SEMA4G,57715
2262,RGSL1,353299
2263,ADGRL1,22859
2264,PIH1D2,120379
2265,RPS11,6205
2266,SNX22,79856
2267,RAB31,11031
2268,LEKR1,389170
2269,NBEAL1,65065
2270,KNL1,57082
2271,LPIN2,9663
2272,IZUMO1,284359
2273,GRK7,131890
2274,KCNJ9,3765
2275,SERP1,27230
2276,THAP1,55145
2277,RC3H2,54542
2278,PPCS,79717
2279,PLIN4,729359
2280,ROMO1,140823
2281,CER1,9350
2282,TMEM44,93109
2283,SUOX,6821
2284,DCUN1D1,54165
2285,DLX5,1749
2286,USF2,7392
2287,PPIG,9360
2288,MFSD14A,64645
2289,WFDC9,259240
2290,ZRANB2,9406
2291,DKK1,22943
2292,GPRIN3,285513
2293,TRIP10,9322
2294,INSM1,3642
2295,ADCK2,90956
2296,SAMD4A,23034
2297,FUOM,282969
2298,CCDC78,124093
2299,BTLA,151888
2300,MLXIPL,51085
2301,TXNDC2,84203
2302,MEST,4232
2303,ARL16,339231
2304,ZCCHC9,84240
2305,SEMA5A,9037
2306,TMEM89,440955
2307,ABHD15,116236
2308,NOL9,79707
2309,NDUFS4,4724
2310,SLC10A2,6555
2311,PLIN3,10226
2312,UXT,8409
2313,LRRC8B,23507
2314,CXCL14,9547
2315,ADHFE1,137872
2316,SPATA31A3,727830
2317,MTCP1,4515
2318,SLC50A1,55974
2319,FYB1,2533
2320,PRSS50,29122
2321,SNX30,401548
2322,CTTNBP2NL,55917
2323,FHAD1,114827
2324,INO80B,83444
2325,SSNA1,8636
2326,TCP11L2,255394
2327,SPACA7,122258
2328,PNMA1,9240
2329,IL25,64806
2330,UBE2I,7329
2331,CDCA5,113130
2332,BRF1,2972
2333,THSD7A,221981
2334,PAPOLA,10914
2335,ZNF181,339318
2336,HCAR1,27198
2337,KLK12,43849
2338,SORBS1,10580
2339,SART1,9092
2340,PRR35,146325
2341,PEX19,5824
2342,MTFR1,9650
2343,UBE2QL1,134111
2344,OR10J5,127385
2345,CEBPB,1051
2346,RNF114,55905
2347,PLPBP,11212
2348,SEC24C,9632
2349,NFKBID,84807
2350,CCR10,2826
2351,ME2,4200
2352,NUTF2,10204
2353,SERPINB10,5273
2354,KRTCAP3,200634
2355,TBC1D15,64786
2356,KRTAP12-3,386683
2357,PTPN4,5775
2358,CNTNAP4,85445
2359,SURF4,6836
2360,USP20,10868
2361,GRPEL1,80273
2362,CCDC47,57003
2363,RPRML,388394
2364,TMEM8B,51754
2365,CHEK1,1111
2366,TMEM33,55161
2367,ZNF771,51333
2368,OR51I1,390063
2369,TTC33,23548
2370,TRMO,51531
2371,EIPR1,7260
2372,MROH8,140699
2373,WFDC3,140686
2374,SEC62,7095
2375,OIT3,170392
2376,POTED,317754
2377,BNIPL,149428
2378,FMOD,2331
2379,ITPKB,3707
2380,DGLUCY,80017
2381,VCPKMT,79609
2382,TMEM42,131616
2383,TRAPPC5,126003
2384,GORASP2,26003
2385,SLC25A11,8402
2386,OR2D3,120775
2387,BORCS8,729991
2388,GCHFR,2644
2389,ZNF724,440519
2390,ANAPC13,25847
2391,PAFAH1B2,5049
2392,STAU1,6780
2393,WDR45,11152
2394,UCHL1,7345
2395,ACAD10,80724
2396,MYO9A,4649
2397,TRAPPC11,60684
2398,HLA-DRB5,3127
2399,CAPN14,440854
2400,ZNF425,155054
2401,GOT2,2806
2402,ZNF334,55713
2403,MINK1,50488
2404,NBPF4,148545
2405,ITGA4,3676
2406,HUWE1,10075
2407,LDOC1,23641
2408,MTRNR2L5,100463289
2409,BCL9L,283149
2410,LPO,4025
2411,GLI2,2736
2412,WDR38,401551
2413,RNF146,81847
2414,OR52H1,390067
2415,FAM131C,348487
2416,SERPINA4,5267
2417,DAB1,1600
2418,C16orf91,283951
2419,PSMC3IP,29893
2420,TEX101,83639
2421,NAT14,57106
2422,SEZ6L,23544
